beta_conf,v_conf,N,i0,T,v,beta,beta_grad,beta_grad_se,v_grad,v_grad_se,total_size_mean,total_size_se,N_samples
10,10,1000,1,10,0.6,2.3,29.218159587784957,3.1621919189435683,-176.0238,14.823536661919542,28.1528,0.9683732750835236,10000
10,10,1000,1,10,0.65,2.3,20.49499976140228,2.52633077448325,-192.1077,32.626164347193374,19.7664,0.7764540109930007,10000
10,10,1000,1,10,0.7,2.3,12.451795632058534,1.5451771964625851,-98.8011,12.396751879407564,12.2688,0.5519338526977444,10000
10,10,1000,1,10,0.75,2.3,9.350515822864782,1.3821189867125638,-60.3396,8.33923603173236,7.4673,0.3917085863657615,10000
10,10,1000,1,10,0.8,2.3,5.684993782487721,0.9329366916538389,-42.957,7.024330100190029,4.7021,0.28146640633082537,10000
10,10,1000,1,10,0.85,2.3,1.9598486546147194,0.4114059498393087,-24.7752,7.550497806648832,2.8091,0.16316276513896416,10000
10,10,1000,1,10,0.9,2.3,0.6537226857500036,0.16504705667040517,-8.0919,1.759984369230873,1.8059,0.08562275190955063,10000
10,10,1000,1,10,0.95,2.3,0.1963352665095893,0.061680292036546555,-6.0939,1.327751671333564,1.2517,0.028390056543287353,10000
10,10,1000,1,10,0.99,2.3,0.024933950575553393,0.004806436880061642,-3.1968,0.5816633220326168,1.0365,0.003946939679458419,10000
10,10,1000,1,10,0.01,2.4,330.7177805927219,19.847075472878263,-939.5595,104.36651729908061,434.1003,4.508250669206476,10000
10,10,1000,1,10,0.05,2.4,304.26053971900444,18.68267541978084,-1258.74,175.08748772198334,393.2979,4.293879371333638,10000
10,10,1000,1,10,0.1,2.4,276.33852174166276,17.186114349986596,-1260.9378,177.8961691485595,340.6894,4.025861578458566,10000
10,10,1000,1,10,0.15,2.4,248.2330531360561,15.46579800116586,-1023.0759,115.23560267593659,295.5759,3.74326821769613,10000
10,10,1000,1,10,0.2,2.4,222.03704063988653,14.075011088177838,-758.5407,42.63961530752486,253.4884,3.4689586007794033,10000
10,10,1000,1,10,0.25,2.4,183.6833608434071,12.686138645419733,-733.7655,67.84498860637295,211.8591,3.1529639869350374,10000
10,10,1000,1,10,0.3,2.4,171.65919049816117,11.449135576062174,-987.4116,139.74293694137478,173.2543,2.8384210234814806,10000
10,10,1000,1,10,0.35,2.4,144.14181100497757,9.43120119218691,-650.0493,98.78956811791335,138.6903,2.4895361290016984,10000
10,10,1000,1,10,0.4,2.4,105.00311944792713,7.673336245242245,-507.492,33.12138545609246,108.6647,2.181206008921747,10000
10,10,1000,1,10,0.45,2.4,82.81088655218045,6.919668147096213,-526.3731,70.37587301241714,87.3834,1.9299400009546224,10000
10,10,1000,1,10,0.5,2.4,68.70044225915565,5.47633671680366,-378.4212,37.912742074403106,63.2998,1.5917328900777716,10000
10,10,1000,1,10,0.55,2.4,48.85615433865628,4.493055496362316,-283.1166,23.655520838211466,44.9455,1.3026510518750964,10000
10,10,1000,1,10,0.6,2.4,31.349317894866516,3.3500950483224057,-223.3764,27.775750315389537,32.206,1.049904474864563,10000
10,10,1000,1,10,0.65,2.4,22.861216256291726,2.599654627944182,-151.5483,17.56819361657328,22.7279,0.8493928613911811,10000
10,10,1000,1,10,0.7,2.4,13.616340646012322,1.647558046686419,-149.1507,23.561507162338472,14.1401,0.6059520979363793,10000
10,10,1000,1,10,0.75,2.4,11.221705286628332,1.5531815047386568,-113.4864,47.94096600323815,8.6277,0.43541553479382655,10000
