beta_conf,v_conf,N,i0,T,v,beta,beta_grad,beta_grad_se,v_grad,v_grad_se,total_size_mean,total_size_se,N_samples
10,10,1000,1,10,0.99,4.0,0.07696381631467371,0.026909976773149633,-7.14285,1.194636670721532,1.1513,0.027814008996453973,20000
10,100,1000,1,10,0.01,2.0,330.6625506202726,14.186039912239488,-1084.914,96.56831009796102,318.84095,2.8745284158163305,20000
10,100,1000,1,10,0.01,2.1,331.3949893978686,14.447267072585662,-1073.37555,97.8500486667575,352.0397,2.9831408352033315,20000
10,100,1000,1,10,0.01,2.2,330.5570048651607,14.409584300158699,-1103.94495,102.02310281569258,383.85475,3.0725320031315193,20000
10,100,1000,1,10,0.01,2.3,329.7662592023088,14.283048715987075,-996.95205,88.47198055000048,414.80375,3.1435589234070545,20000
10,100,1000,1,10,0.01,2.4,316.5831919960457,14.106809295237783,-899.24985,59.76498567206277,442.6484,3.1994471666181012,20000
10,100,1000,1,10,0.01,2.5,304.11836754043253,13.897678591284883,-1182.816,117.26773388382547,468.4534,3.2392291222893346,20000
10,100,1000,1,10,0.01,2.6,292.11716142230557,13.584966566190616,-1291.45725,130.88583566141702,493.52485,3.2651529949342173,20000
10,100,1000,1,10,0.01,2.7,268.0443284294067,13.354651076761943,-1092.25665,87.77312447744508,516.0976,3.282647022188894,20000
10,100,1000,1,10,0.01,2.8,258.1595007922358,13.093911978574631,-1119.6792,108.11772293030847,538.38235,3.29295609307434,20000
10,100,1000,1,10,0.01,2.9,236.48173753835033,12.884506655221497,-1161.88695,129.3269115034471,557.7203,3.2984611306921647,20000
10,100,1000,1,10,0.01,3.0,220.3901049965622,12.652185574907746,-1166.832,120.24627411327846,576.0865,3.296050461282361,20000
10,100,1000,1,10,0.01,3.1,217.449751343012,12.468978656266568,-1244.30445,136.4399968858858,593.97555,3.287244150700582,20000
10,100,1000,1,10,0.01,3.2,206.82580653069712,12.122023314030283,-1076.77215,112.55103553140539,609.3915,3.2788934388748703,20000
10,100,1000,1,10,0.01,3.3,197.19436964655574,11.804530614631746,-1061.28765,111.7183465346583,623.40865,3.2677347883956616,20000
10,100,1000,1,10,0.01,3.4000000000000004,182.27875503269635,11.602868516017814,-1030.51845,94.40176930659399,636.663,3.2535772197361843,20000
10,100,1000,1,10,0.01,3.5,171.33044227884173,11.392319594830097,-1039.8591,111.96095841554691,648.71335,3.237640587668375,20000
10,100,1000,1,10,0.01,3.6,156.68490959627718,11.114048467837899,-1079.56935,111.0196021040523,660.762,3.217729936942713,20000
10,100,1000,1,10,0.01,3.7,140.44066401650826,10.825769179878137,-975.47355,89.8098436826172,672.2702,3.196280744885844,20000
10,100,1000,1,10,0.01,3.8,129.9893818019955,10.51717375037144,-798.1011,15.931486702199722,682.9121,3.173642895654922,20000
10,100,1000,1,10,0.01,3.9,114.20410126043572,10.243118485789388,-1078.5204,121.0057767071846,693.0193,3.1508296007137764,20000
10,100,1000,1,10,0.01,4.0,109.83806829252406,10.025700282904575,-1110.7881,122.45077257706527,701.19555,3.131964038817639,20000
10,100,1000,1,10,0.05,2.0,298.4906971486672,12.728661589018722,-909.3897,70.77066201970156,280.9532,2.6659955667829056,20000
10,100,1000,1,10,0.05,2.1,304.3565688567698,13.010757120898061,-928.12095,78.5531363197698,313.27175,2.785411149338714,20000
10,100,1000,1,10,0.05,2.2,304.10071510887127,13.14356483708003,-1065.3336,91.22369729986833,343.61685,2.884054997042389,20000
10,100,1000,1,10,0.05,2.3,306.094831112733,13.090225209100705,-1174.9239,121.8035547551794,373.15875,2.9640060204065586,20000
10,100,1000,1,10,0.05,2.4,300.11831683199284,13.007098301366256,-934.9641,70.08898619426483,400.61455,3.0269651401714004,20000
10,100,1000,1,10,0.05,2.5,287.9470190728799,12.837134060053055,-1199.4993,113.96268095757279,426.0235,3.0759837550270905,20000
10,100,1000,1,10,0.05,2.6,278.1281858938741,12.607458127445982,-990.8082,72.34387223789695,450.2264,3.1123825967293,20000
10,100,1000,1,10,0.05,2.7,271.355301541991,12.40216740927979,-1003.24575,69.55084310370843,472.40935,3.137262951215618,20000
10,100,1000,1,10,0.05,2.8,250.19084566760952,12.1144618508923,-1161.38745,115.43179764537156,493.7181,3.153284504572627,20000
10,100,1000,1,10,0.05,2.9,236.37684190917238,11.902271774606424,-1086.912,98.64607948064963,513.836,3.163168548617564,20000
10,100,1000,1,10,0.05,3.0,221.4585301530539,11.756761934801402,-1169.1297,120.41749068553973,532.04865,3.1684336339496695,20000
10,100,1000,1,10,0.05,3.1,209.06976788837713,11.5377923003397,-989.05995,78.35532900959583,549.0569,3.1689720545176185,20000
10,100,1000,1,10,0.05,3.2,201.73403895201548,11.33708007966661,-851.29785,28.273633843482244,565.45845,3.1626910850452727,20000
10,100,1000,1,10,0.05,3.3,192.5691269077137,11.040907813432879,-1072.1268,114.07234514435314,580.40305,3.1539083970438524,20000
10,100,1000,1,10,0.05,3.4000000000000004,186.81625863776404,10.807564395331855,-1110.53835,116.07777861565873,593.7723,3.1441828400909024,20000
10,100,1000,1,10,0.05,3.5,176.12562665687713,10.515907404275422,-1375.1235,156.21407105320935,606.6324,3.130854028992655,20000
10,100,1000,1,10,0.05,3.6,159.1225277339948,10.379187180234627,-1185.06375,127.5267338208003,617.9408,3.117117493910286,20000
10,100,1000,1,10,0.05,3.7,148.00463522625108,10.160348950263247,-931.3677,73.13190935807812,629.41775,3.100060342227736,20000
10,100,1000,1,10,0.05,3.8,135.83982392387787,9.902284775638032,-1086.8121,115.44393332071076,639.8411,3.082030598188459,20000
10,100,1000,1,10,0.05,3.9,122.07695556051824,9.64999356189098,-1036.31265,101.383822556184,649.76935,3.0623672260491936,20000
10,100,1000,1,10,0.05,4.0,111.21662628845598,9.414816826534883,-1215.783,137.3565813643371,659.09735,3.0419575891106,20000
10,100,1000,1,10,0.1,2.0,267.02607060983115,11.027189096905506,-799.54965,41.66885742680865,236.05995,2.4041770756686027,20000
10,100,1000,1,10,0.1,2.1,271.67592338260806,11.28587153962287,-938.1609,73.65924056658879,265.87265,2.5325731712908657,20000
10,100,1000,1,10,0.1,2.2,273.45466036698264,11.515427649415875,-990.2088,71.92907763380947,294.34335,2.6390148195869942,20000
10,100,1000,1,10,0.1,2.3,273.00323632479103,11.660755188874598,-1029.31965,87.09731240879442,322.1772,2.729344686207443,20000
10,100,1000,1,10,0.1,2.4,268.6107008432936,11.616771994789497,-1017.6813,92.22300638293478,348.3519,2.802110550013369,20000
10,100,1000,1,10,0.1,2.5,266.7031263533414,11.461603580859379,-1134.51435,108.02265607436696,373.4469,2.860583096293838,20000
10,100,1000,1,10,0.1,2.6,252.8620393140245,11.392524044454595,-1196.95185,124.0145331809082,396.1154,2.9080936693272927,20000
10,100,1000,1,10,0.1,2.7,247.6199054571837,11.160321087760373,-1035.0639,80.32070620100444,418.75305,2.9441262892860487,20000
10,100,1000,1,10,0.1,2.8,240.11704027397326,10.980653092229149,-1167.18165,107.1074539319839,439.40075,2.9705384086716915,20000
10,100,1000,1,10,0.1,2.9,230.85118754562646,10.812655318618399,-1143.00585,108.52004409967017,458.9411,2.9871030239620606,20000
10,100,1000,1,10,0.1,3.0,213.82793919397966,10.648542148953618,-973.87515,63.42648893702117,477.44105,2.9987641238614287,20000
10,100,1000,1,10,0.1,3.1,207.68508482740444,10.455141194070706,-1279.3194,129.5304099927304,494.75615,3.0056663921469924,20000
10,100,1000,1,10,0.1,3.2,195.21418404154383,10.30502851177479,-1058.79015,94.27243696512896,510.45,3.00794730461645,20000
10,100,1000,1,10,0.1,3.3,183.84291521100533,10.084861740164406,-1168.78005,102.39929662876648,525.58865,3.0051489843400074,20000
10,100,1000,1,10,0.1,3.4000000000000004,175.6677536196874,9.906348826839084,-1377.8208,149.21015903078538,539.5451,3.0003185945634083,20000
10,100,1000,1,10,0.1,3.5,167.50381496042496,9.650806301595255,-1040.2587,95.1118983811668,553.1434,2.991156607019162,20000
10,100,1000,1,10,0.1,3.6,160.04687580994988,9.488484828574672,-1129.11975,118.42822422560492,564.9785,2.982376797196411,20000
10,100,1000,1,10,0.1,3.7,150.5805745025056,9.326436316461942,-978.4206,74.776961269141,575.8677,2.9708654735478337,20000
10,100,1000,1,10,0.1,3.8,142.5504686232869,9.137087035713428,-1212.1866,129.67683998702492,586.1633,2.9578153137454355,20000
10,100,1000,1,10,0.1,3.9,132.48841388729642,8.90096541767204,-1018.73025,95.94449354442557,596.08935,2.942879075020138,20000
10,100,1000,1,10,0.1,4.0,124.25047327912189,8.639940835464238,-1026.8721,99.0134862212202,605.52985,2.9271693376819603,20000
10,100,1000,1,10,0.15,2.0,232.57381138110296,9.283739226873136,-848.5506,68.55226822870958,194.4846,2.135418998430271,20000
10,100,1000,1,10,0.15,2.1,239.3059620555346,9.614799484436945,-780.219,33.09822590955394,220.6826,2.263950804793321,20000
10,100,1000,1,10,0.15,2.2,238.56765348936588,9.86967053987236,-948.60045,76.18471218268797,247.16705,2.378458759473958,20000
10,100,1000,1,10,0.15,2.3,244.9547789899597,10.122045707003272,-846.4527,47.110877647712876,272.9661,2.477495776344652,20000
10,100,1000,1,10,0.15,2.4,244.16071408863095,10.191203193764826,-950.6484,77.23301703151225,297.72985,2.5607717793771037,20000
10,100,1000,1,10,0.15,2.5,242.45747792348982,10.205380605951316,-1030.01895,86.2938106618167,320.79595,2.629910330619132,20000
10,100,1000,1,10,0.15,2.6,238.7254407980885,10.147566305828153,-1052.59635,87.15451510349868,344.14835,2.688203006449488,20000
10,100,1000,1,10,0.15,2.7,235.01410575182155,10.034124004634986,-1087.2117,96.6095900906014,365.45205,2.7344388049138653,20000
10,100,1000,1,10,0.15,2.8,226.6353467546613,9.90569309883821,-1105.64325,81.90864203392073,385.5608,2.770127572063473,20000
10,100,1000,1,10,0.15,2.9,219.85564729794189,9.728201264356889,-1223.42535,121.15759211280445,404.8751,2.796723597916615,20000
10,100,1000,1,10,0.15,3.0,209.4001039702691,9.5652247832416,-1212.2865,113.88313289868184,423.3831,2.8143815473198,20000
10,100,1000,1,10,0.15,3.1,199.02330344706968,9.371393568597115,-1069.27965,97.42801268334001,440.3418,2.829076476047151,20000
10,100,1000,1,10,0.15,3.2,185.55940430274825,9.198871251154932,-1074.97395,94.78793152681266,455.75515,2.838767972220322,20000
10,100,1000,1,10,0.15,3.3,174.91668764538258,9.110245040680029,-967.3317,59.80827000893628,470.79725,2.844065026931653,20000
10,100,1000,1,10,0.15,3.4000000000000004,172.0848704374093,8.976383688470921,-1224.3744,123.29188682382576,484.9638,2.845175586968937,20000
10,100,1000,1,10,0.15,3.5,165.0078542032334,8.769863495309005,-1119.879,103.83694681010266,498.41765,2.8423312594195083,20000
10,100,1000,1,10,0.15,3.6,159.8156841264279,8.572109098422565,-1282.2165,137.366320677174,511.00975,2.8372944709251824,20000
10,100,1000,1,10,0.15,3.7,155.09178168868777,8.416354757633629,-1055.6433,105.94224997933914,522.8222,2.8302452771402056,20000
10,100,1000,1,10,0.15,3.8,150.63125663865307,8.35931134733974,-1052.99595,94.95595196140853,533.2336,2.822302657612496,20000
10,100,1000,1,10,0.15,3.9,136.27074136584443,8.19439549441229,-1000.5984,83.47494778241095,542.9077,2.8133061899874017,20000
10,100,1000,1,10,0.15,4.0,125.98539811614329,8.060757037757865,-1089.85905,105.89951680275556,552.4977,2.8017605434516777,20000
10,100,1000,1,10,0.2,2.0,192.70249656304958,7.784151666449825,-682.2171,36.05189473486904,156.5143,1.863612943300089,20000
10,100,1000,1,10,0.2,2.1,201.86261274479608,8.119854864823662,-864.4347,63.69129205351362,180.0886,1.9944266229620278,20000
10,100,1000,1,10,0.2,2.2,211.31636630806545,8.373567736754765,-869.57955,63.72380354314619,203.7928,2.1147502563755234,20000
10,100,1000,1,10,0.2,2.3,214.30501324101613,8.597439711502313,-833.166,65.15410203354651,226.52195,2.2189692386632993,20000
10,100,1000,1,10,0.2,2.4,220.56204164399412,8.796076468957887,-880.6185,55.69663145680958,248.9208,2.3080591236391474,20000
10,100,1000,1,10,0.2,2.5,221.17843728429227,8.896962669699978,-948.10095,63.291427170910126,271.09395,2.3855309092643986,20000
10,100,1000,1,10,0.2,2.6,218.56075249458218,8.871024793687571,-1039.5594,80.17057217421313,292.75815,2.4533338277275654,20000
10,100,1000,1,10,0.2,2.7,215.05947908996296,8.805950389004204,-1123.7751,84.57517930503444,313.43035,2.5096497981888533,20000
10,100,1000,1,10,0.2,2.8,210.14462297568042,8.766861876145233,-883.0161,54.70864582585136,332.88285,2.5563440322136666,20000
10,100,1000,1,10,0.2,2.9,203.07157142337658,8.655234454940219,-1146.90195,99.8534162268293,350.92155,2.5939428967823215,20000
10,100,1000,1,10,0.2,3.0,198.42975957829603,8.5314518764781,-1101.84705,94.1782946552815,368.46225,2.6217972022594282,20000
10,100,1000,1,10,0.2,3.1,190.8431906053095,8.41282239807824,-1156.4424,105.85294575405237,384.8073,2.644173513787257,20000
10,100,1000,1,10,0.2,3.2,185.1902726071736,8.272253729614295,-941.10795,62.231033866059484,400.08835,2.6609402994764357,20000
10,100,1000,1,10,0.2,3.3,177.51686720055224,8.141426874837911,-1045.8531,87.98991532025659,415.98725,2.672485410303542,20000
10,100,1000,1,10,0.2,3.4000000000000004,167.75363995255867,8.028412043701584,-1222.82595,116.22620924823127,429.9472,2.6801445342265064,20000
10,100,1000,1,10,0.2,3.5,159.55631950098984,7.901939304104772,-989.35965,73.97658756786167,443.5813,2.684137283032149,20000
10,100,1000,1,10,0.2,3.6,150.05729067068185,7.786136657167782,-1116.6822,107.32014427151353,455.92475,2.684342704305764,20000
10,100,1000,1,10,0.2,3.7,144.63032990769827,7.610262869705394,-1096.95195,99.18616006318354,467.3187,2.6822224921490703,20000
10,100,1000,1,10,0.2,3.8,138.35950759981225,7.450004161094221,-1195.0038,112.93925558193595,478.85555,2.677847986294547,20000
10,100,1000,1,10,0.2,3.9,134.07956592219827,7.338426569394519,-985.4136,84.48462348064874,489.01705,2.6725099416904508,20000
10,100,1000,1,10,0.2,4.0,128.81314153568232,7.196561649971693,-1128.1707,109.85400140140216,498.2677,2.6653321991117878,20000
10,100,1000,1,10,0.25,2.0,160.01408475512056,6.351477671907465,-627.82155,38.99007789578005,121.9747,1.5916337716003153,20000
10,100,1000,1,10,0.25,2.1,169.12200714021324,6.679174062277011,-674.27505,39.8355446696268,142.10395,1.722090535369867,20000
10,100,1000,1,10,0.25,2.2,175.40175185957764,6.952864066765496,-679.36995,35.86581894217347,162.8229,1.842703582946598,20000
10,100,1000,1,10,0.25,2.3,182.08034252488437,7.177354623043092,-954.79425,81.07110514385076,183.03245,1.949623084434128,20000
10,100,1000,1,10,0.25,2.4,185.09251852833754,7.370563960885004,-993.85515,84.58559975792419,203.46135,2.045817826405327,20000
10,100,1000,1,10,0.25,2.5,189.74344979074965,7.503934503796837,-850.2489,58.40910773244824,223.3549,2.129636547604014,20000
10,100,1000,1,10,0.25,2.6,191.42683794408083,7.617302820484874,-1075.3236,92.53375827088803,242.72975,2.203079574987604,20000
10,100,1000,1,10,0.25,2.7,190.95085158283496,7.668783959476579,-923.7753,76.57620278922934,262.1008,2.267237354188796,20000
10,100,1000,1,10,0.25,2.8,186.29239539285837,7.6847472808961435,-1056.29265,70.03890476167021,280.20435,2.320596893700202,20000
10,100,1000,1,10,0.25,2.9,180.64956864886693,7.613161956841959,-1073.27565,82.30499325438332,297.4415,2.366599326778019,20000
10,100,1000,1,10,0.25,3.0,175.59161212745818,7.526664294506165,-942.5565,62.069610589348166,314.9715,2.4059611960402316,20000
10,100,1000,1,10,0.25,3.1,171.55516082521515,7.405987415944093,-1029.61935,91.03277914746832,331.1689,2.437861151089024,20000
10,100,1000,1,10,0.25,3.2,168.14598087360702,7.343929644284378,-1183.815,100.2068552256554,346.31365,2.4616800029869297,20000
10,100,1000,1,10,0.25,3.3,163.14780733295052,7.232003428016055,-1188.0108,110.43553566613446,360.35955,2.4818674203076347,20000
10,100,1000,1,10,0.25,3.4000000000000004,157.99101055117558,7.106150654608093,-1142.2566,99.96045830539221,374.95035,2.496035839884831,20000
10,100,1000,1,10,0.25,3.5,152.48331241365437,6.954379881432639,-1030.01895,74.8037874251712,388.40575,2.505172539031871,20000
10,100,1000,1,10,0.25,3.6,142.56865395469748,6.836710464469177,-1297.95075,131.47905015424584,400.677,2.5128499128050232,20000
10,100,1000,1,10,0.25,3.7,139.14063424481952,6.736048747309496,-1205.2935,111.7424860187564,412.4956,2.5171760581646625,20000
10,100,1000,1,10,0.25,3.8,133.73722977747624,6.645933685345404,-895.95315,60.8503439684675,423.4081,2.519623178724874,20000
10,100,1000,1,10,0.25,3.9,129.51175937325596,6.552460711379158,-1121.6772,93.07351196506707,433.9571,2.5185073142506647,20000
10,100,1000,1,10,0.25,4.0,123.27824418971574,6.444490135401144,-991.7073,80.67927614924625,443.77665,2.516084229955644,20000
10,100,1000,1,10,0.3,2.0,127.41370580931572,5.130027887252764,-608.64075,54.71053560928465,93.53315,1.34070853656672,20000
10,100,1000,1,10,0.3,2.1,137.5553981242692,5.429617806889463,-619.5798,47.25301114600757,109.7191,1.4597329176150815,20000
10,100,1000,1,10,0.3,2.2,147.21123902076238,5.689633911888059,-694.25505,49.4825524289089,126.3484,1.5729429450388266,20000
10,100,1000,1,10,0.3,2.3,155.02562698307716,5.933667019108478,-737.51175,48.60604918879937,144.24355,1.6819974338381871,20000
10,100,1000,1,10,0.3,2.4,160.65035291162056,6.129077336883453,-729.71955,48.12060380268941,161.6313,1.7785891886522305,20000
10,100,1000,1,10,0.3,2.5,165.2057196778737,6.302089620423362,-801.7974,59.99531070848796,179.45005,1.8671028155664244,20000
10,100,1000,1,10,0.3,2.6,167.80842070531872,6.416247073665,-951.4476,82.70368218395751,197.63005,1.9467129639261331,20000
10,100,1000,1,10,0.3,2.7,168.4200082661371,6.515161544574282,-858.6405,48.64172471276218,215.4196,2.0185825263195896,20000
10,100,1000,1,10,0.3,2.8,169.9283596435485,6.584317707317152,-997.25175,78.32370049267679,232.3557,2.080148751848528,20000
10,100,1000,1,10,0.3,2.9,169.80525270440015,6.611743892856291,-1052.89605,87.44723025225647,248.8104,2.1341310839229553,20000
10,100,1000,1,10,0.3,3.0,167.29729429851997,6.5870182679413745,-1038.31065,83.58756111564084,264.46005,2.180430698073509,20000
10,100,1000,1,10,0.3,3.1,163.68222553125577,6.535291361112819,-936.21285,50.917109001805066,279.41975,2.220486986253169,20000
10,100,1000,1,10,0.3,3.2,161.13091755324913,6.46077801740039,-1119.12975,96.08701210007763,293.9158,2.253938250573842,20000
10,100,1000,1,10,0.3,3.3,157.3484597162955,6.372728786650672,-1189.35945,105.8190392311113,308.3863,2.282028471845348,20000
10,100,1000,1,10,0.3,3.4000000000000004,152.16046557925284,6.280826131238865,-1035.71325,81.96520474009459,321.3151,2.303957803797106,20000
10,100,1000,1,10,0.3,3.5,144.65838987521022,6.170883856240271,-1089.05985,93.30899237775171,334.0777,2.3212005830480993,20000
10,100,1000,1,10,0.3,3.6,140.31660439539775,6.128214864543462,-1114.93395,95.06521422911324,346.88965,2.334251105827119,20000
10,100,1000,1,10,0.3,3.7,137.56580429998428,6.048853532136784,-1092.15675,84.95027660077805,358.72265,2.3451724612579192,20000
10,100,1000,1,10,0.3,3.8,132.68716555464155,5.946428909921558,-1161.3375,109.62707012601817,369.47,2.3528609229459647,20000
10,100,1000,1,10,0.3,3.9,128.84082970978795,5.833631838832061,-1022.32665,77.10560737726499,379.57985,2.3577087523116402,20000
10,100,1000,1,10,0.3,4.0,123.59478406599614,5.721032756267279,-993.7053,74.12905746072586,389.82675,2.3599501043341196,20000
10,100,1000,1,10,0.35,2.0,98.21720770991459,3.9049952042702625,-397.7019,21.162966950910445,69.0562,1.0907483342524222,20000
10,100,1000,1,10,0.35,2.1,107.85920977003951,4.21657475186794,-598.05135,50.5800574585111,81.95365,1.2054633309130494,20000
10,100,1000,1,10,0.35,2.2,116.67503263242808,4.471665589097416,-630.01935,56.81011132664876,95.31035,1.3111747006400998,20000
10,100,1000,1,10,0.35,2.3,123.28060842220624,4.706457786562294,-653.6457,53.312980481942375,109.3687,1.410989490599639,20000
10,100,1000,1,10,0.35,2.4,130.8654146051567,4.920562967334274,-801.0981,62.28969049305756,124.34225,1.5096084149954936,20000
10,100,1000,1,10,0.35,2.5,134.3792474683254,5.084032291606575,-704.54475,43.58936842885973,139.867,1.599161277479407,20000
10,100,1000,1,10,0.35,2.6,137.0584741959809,5.242366361464112,-862.3368,66.2432608998381,155.0404,1.6803527152518851,20000
10,100,1000,1,10,0.35,2.7,141.66692569848288,5.3941843077150775,-811.6875,53.230945594368606,170.79455,1.7562103648928744,20000
10,100,1000,1,10,0.35,2.8,143.14819357002725,5.521307285440914,-754.6446,26.97642230601685,186.39845,1.8244245176550618,20000
10,100,1000,1,10,0.35,2.9,145.73657074956247,5.609176618149051,-892.3068,66.70846444264103,201.736,1.8856956813362356,20000
10,100,1000,1,10,0.35,3.0,145.40302876840633,5.647152896590137,-920.2788,57.769948685948194,216.50465,1.9399476329942036,20000
10,100,1000,1,10,0.35,3.1,142.88169948456675,5.6500150856520435,-1105.94295,97.58410567292074,230.96595,1.9871208599366759,20000
10,100,1000,1,10,0.35,3.2,139.96083064838825,5.603393964011262,-1010.6883,79.15621790152545,244.1827,2.0272392646126653,20000
10,100,1000,1,10,0.35,3.3,138.08124973751174,5.549640628478463,-922.3767,55.84541444116572,256.99285,2.063011416776253,20000
10,100,1000,1,10,0.35,3.4000000000000004,136.1145771741619,5.489104299414833,-930.01905,57.57018797773327,269.3584,2.0918068028039807,20000
10,100,1000,1,10,0.35,3.5,133.59854480334778,5.450566868927289,-1082.3166,90.05960659899232,281.51565,2.116967177415698,20000
10,100,1000,1,10,0.35,3.6,132.44465732542275,5.373723429211792,-1023.2757,69.67954263054928,293.27925,2.138375904991315,20000
10,100,1000,1,10,0.35,3.7,128.21864835847543,5.284847775170522,-923.3757,46.920508214287594,304.668,2.155400698572906,20000
10,100,1000,1,10,0.35,3.8,124.46544495150388,5.245887147328803,-1073.8251,89.53521061798827,315.5664,2.1692480647473955,20000
10,100,1000,1,10,0.35,3.9,120.56999400645653,5.166205488384102,-1112.886,96.19959625773492,326.3787,2.1797075974946796,20000
10,100,1000,1,10,0.35,4.0,117.90271702864752,5.080386036733831,-969.1299,66.078235981485,336.24525,2.187384266108325,20000
10,100,1000,1,10,0.4,2.0,72.02933686619797,2.928604664741108,-340.30935,23.825339855153995,49.0263,0.8603066905444764,20000
10,100,1000,1,10,0.4,2.1,80.00477109017423,3.1789987671506403,-414.93465,41.84873434170106,58.7455,0.959539437586655,20000
10,100,1000,1,10,0.4,2.2,87.98030939197237,3.4463299472556144,-463.38615,26.145643312416695,69.48345,1.0607996069452421,20000
10,100,1000,1,10,0.4,2.3,95.44469130598515,3.6496561782126253,-502.74675,26.92181342949688,80.7017,1.15604931052093,20000
10,100,1000,1,10,0.4,2.4,102.57415190123523,3.8510667265952545,-577.67175,40.32342330778055,92.3453,1.2450842562396156,20000
10,100,1000,1,10,0.4,2.5,107.10980043568647,4.008642727853599,-638.61075,43.37472010617402,104.67435,1.3307430777429663,20000
10,100,1000,1,10,0.4,2.6,111.81604580890826,4.183354100533577,-747.4518,59.80326423582162,117.339,1.4130093855761137,20000
10,100,1000,1,10,0.4,2.7,115.30436918349928,4.294035365552045,-737.41185,41.030981395991425,130.49475,1.488976724534734,20000
10,100,1000,1,10,0.4,2.8,116.76840186269008,4.4179873575715405,-809.43975,42.04093963393018,143.3223,1.5577843001300873,20000
10,100,1000,1,10,0.4,2.9,119.69009169062795,4.5203004505942745,-819.9792,56.651053229088035,157.1205,1.6239287842212513,20000
10,100,1000,1,10,0.4,3.0,120.97979309873534,4.608998502544987,-921.1779,64.22881118895879,169.9883,1.681813025549554,20000
10,100,1000,1,10,0.4,3.1,124.80717850972468,4.698604042639489,-945.6534,72.90047157564358,183.1565,1.7356288041383698,20000
10,100,1000,1,10,0.4,3.2,123.91207981864349,4.717114297204968,-985.6134,72.15323298829757,195.8235,1.783615633095828,20000
10,100,1000,1,10,0.4,3.3,122.60448523584634,4.715119859303973,-907.24185,63.19380382296202,208.25085,1.8253531649855381,20000
10,100,1000,1,10,0.4,3.4000000000000004,120.7067236841189,4.690221611305329,-901.94715,47.528297918113935,219.66975,1.861244329949634,20000
10,100,1000,1,10,0.4,3.5,118.49631696964659,4.649915419260392,-968.9301,68.41847692495016,230.5569,1.8935728145544604,20000
10,100,1000,1,10,0.4,3.6,117.06993532827674,4.6240290832700905,-931.81725,60.329788828518424,241.3734,1.9209469840388032,20000
10,100,1000,1,10,0.4,3.7,115.40825281766756,4.580431766317154,-977.4216,69.19159767877989,252.0257,1.9449866569285972,20000
10,100,1000,1,10,0.4,3.8,112.78694104638849,4.530931812351809,-1019.42955,76.65540572447047,261.935,1.964854201041789,20000
10,100,1000,1,10,0.4,3.9,109.65647435722542,4.445902494829627,-1046.30265,76.39795146777217,272.0211,1.9820730179314585,20000
10,100,1000,1,10,0.4,4.0,108.06919038486252,4.4090463155685224,-955.4436,59.59726136781856,281.2466,1.996485660397191,20000
10,100,1000,1,10,0.45,2.0,49.34014523178107,2.1670756437797696,-229.0707,12.955434909132142,33.8149,0.6629766653528917,20000
10,100,1000,1,10,0.45,2.1,56.02269562777686,2.3912689778428917,-305.9937,19.084620078460887,40.95885,0.750200031883675,20000
10,100,1000,1,10,0.45,2.2,63.12784376167079,2.588231696351385,-367.78185,28.459340391790633,48.8196,0.8371009435495128,20000
10,100,1000,1,10,0.45,2.3,68.83573565479885,2.760070141066186,-452.1474,39.8849716201694,57.15405,0.9208806638157436,20000
10,100,1000,1,10,0.45,2.4,74.504894641576,2.9352925281956357,-563.78565,62.336500409947405,66.42605,1.0047582736804417,20000
10,100,1000,1,10,0.45,2.5,79.53636827270954,3.0754846521274235,-528.92055,35.29495483016954,76.0142,1.0850963973894583,20000
10,100,1000,1,10,0.45,2.6,84.35196627728038,3.2140654905624433,-561.08835,32.29092231371547,85.89795,1.159801113864382,20000
10,100,1000,1,10,0.45,2.7,87.68695021086873,3.314123141022472,-593.75565,39.38522017293489,95.95815,1.2296293381927508,20000
10,100,1000,1,10,0.45,2.8,92.02705218420044,3.4169555509448064,-696.2031,44.75906748865131,106.86195,1.298590030153164,20000
10,100,1000,1,10,0.45,2.9,95.22503813519475,3.4993495735596736,-763.6356,42.948543046104845,117.55845,1.3613272383128032,20000
10,100,1000,1,10,0.45,3.0,97.58800302650577,3.5689169285244935,-791.65755,55.63756250121813,128.4662,1.4198839358896804,20000
10,100,1000,1,10,0.45,3.1,99.64207111781599,3.626023925082332,-862.78635,63.149781935000426,139.9795,1.4763941550184179,20000
10,100,1000,1,10,0.45,3.2,101.5830590114862,3.714051607055271,-810.83835,61.277815049835354,150.8589,1.5279553353795539,20000
10,100,1000,1,10,0.45,3.3,102.76777598707095,3.762245284620599,-838.5606,47.648625642694704,161.24255,1.5736810889069468,20000
10,100,1000,1,10,0.45,3.4000000000000004,101.65371131144556,3.775567543041374,-971.87715,73.5659678294864,171.94705,1.6163553330078761,20000
10,100,1000,1,10,0.45,3.5,102.53496615796345,3.793598634376893,-982.86615,72.4953503653023,182.79535,1.6552916927080474,20000
10,100,1000,1,10,0.45,3.6,102.22213667814287,3.7967294920499506,-986.66235,69.36586506567144,193.27475,1.6892465349423291,20000
10,100,1000,1,10,0.45,3.7,101.23110507706012,3.8195921891696414,-982.26675,63.33923505663453,202.94055,1.7191286734723124,20000
10,100,1000,1,10,0.45,3.8,100.4206068169218,3.7926449164788982,-1116.2826,82.9620672455306,212.47865,1.7456307723996367,20000
10,100,1000,1,10,0.45,3.9,98.84678273517463,3.7652459989981204,-1015.5834,74.51555268094567,221.6127,1.7690858608825797,20000
